"ID","longitude","latitude","species","sp","minimum_size","DBH","elevation"
"12KSmul68",604806.7587,647105.8666,"Shorea multiflora","Smul",30,70,86.858
"12KSmul69",604858.4473,647094.8981,"Shorea multiflora","Smul",30,35.8,86.54401
"12KSmul7",604922.7405,647264.5269,"Shorea multiflora","Smul",30,48,96.94501
"12KSmul70",604869.5062,647102.2871,"Shorea multiflora","Smul",30,41,94.387
"12KSmul71",604867.6635,647098.5988,"Shorea multiflora","Smul",30,75,91.595
"12KSmul72",604887.9622,647102.3182,"Shorea multiflora","Smul",30,60,98.261
"12KSmul73",604875.0326,647107.8243,"Shorea multiflora","Smul",30,76,97.37701
"12KSmul74",604871.3241,647120.7163,"Shorea multiflora","Smul",30,52,104.02
"12KSmul75",604862.0937,647118.8581,"Shorea multiflora","Smul",30,50.5,100.32401
"12KSmul76",604849.1845,647118.8364,"Shorea multiflora","Smul",30,53.5,94.371
"12KSmul77",604854.7326,647111.4753,"Shorea multiflora","Smul",30,54,93.636
"12KSmul78",604830.6975,647137.2314,"Shorea multiflora","Smul",30,55.3,94.631
"12KSmul79",604801.164,647140.8668,"Shorea multiflora","Smul",30,44.5,85.33601
"12KSmul8",604911.694,647249.7674,"Shorea multiflora","Smul",30,41.4,96.10201
"12KSmul9",604924.6081,647253.4744,"Shorea multiflora","Smul",30,32,100.16901
"12LSmul1",605146.1749,647170.9311,"Shorea multiflora","Smul",30,61,86.21301
"12LSmul10",605123.864,647270.3945,"Shorea multiflora","Smul",30,51,99.41
"12LSmul11",605094.4707,647191.1124,"Shorea multiflora","Smul",30,57,100.578
"12LSmul12",605103.6792,647205.8689,"Shorea multiflora","Smul",30,71,103.09901
"12LSmul13",605103.7166,647183.7576,"Shorea multiflora","Smul",30,60,94.90701
"12LSmul14",605092.6577,647176.3684,"Shorea multiflora","Smul",30,48,91.83
"12LSmul15",605092.664,647172.6833,"Shorea multiflora","Smul",30,65,89.47601
"12LSmul16",605061.2597,647189.2137,"Shorea multiflora","Smul",30,48,97.769
"12LSmul17",605077.8481,647200.2974,"Shorea multiflora","Smul",30,43,104.76201
"12LSmul18",605083.4055,647187.4085,"Shorea multiflora","Smul",30,41,99.19701
"12LSmul19",605039.1108,647192.8615,"Shorea multiflora","Smul",30,89,90.149
"12LSmul2",605162.7695,647178.3296,"Shorea multiflora","Smul",30,66,85.291
"12LSmul20",605040.9535,647196.5498,"Shorea multiflora","Smul",30,90,95.672
"12LSmul21",605044.5375,647257.3621,"Shorea multiflora","Smul",30,67,94.053
"12LSmul22",605033.4662,647257.3434,"Shorea multiflora","Smul",30,43,92.85101
"12LSmul23",605050.0701,647259.2141,"Shorea multiflora","Smul",30,76,93.164
"12LSmul24",604992.8849,647253.5897,"Shorea multiflora","Smul",30,80,88.76801
"12LSmul25",604985.5035,647251.7346,"Shorea multiflora","Smul",30,52.6,91.413
"12LSmul26",605013.2596,647205.7162,"Shorea multiflora","Smul",30,50,90.924
"12LSmul27",605009.5635,647211.2378,"Shorea multiflora","Smul",30,75,91.471
"12LSmul28",605037.2699,647194.701,"Shorea multiflora","Smul",30,32,91.77
"12LSmul29",605018.7704,647220.4663,"Shorea multiflora","Smul",30,79,94.047
"12LSmul3",605142.4757,647178.2953,"Shorea multiflora","Smul",30,73,92.30801
"12LSmul30",605024.2874,647231.5313,"Shorea multiflora","Smul",30,60,97.10201
"12LSmul4",605125.8562,647185.6376,"Shorea multiflora","Smul",30,64,94.50401
"12LSmul5",605138.7373,647202.2429,"Shorea multiflora","Smul",30,83,96.40601
"12LSmul6",605120.2676,647216.9527,"Shorea multiflora","Smul",30,68,99.188
"12LSmul7",605136.8434,647235.4068,"Shorea multiflora","Smul",30,56,94.922
"12LSmul8",605147.9428,647218.842,"Shorea multiflora","Smul",30,50,88.75001
"12LSmul9",605140.5364,647231.7278,"Shorea multiflora","Smul",30,55,92.424
"12OSmul1",605718.9246,647103.1112,"Shorea multiflora","Smul",30,30,74.562
"12OSmul2",605651.2726,647099.9251,"Shorea multiflora","Smul",30,75,90.715
"12OSmul3",605666.6768,647084.5962,"Shorea multiflora","Smul",30,40,89.297
"12OSmul4",605657.4439,647090.7226,"Shorea multiflora","Smul",30,50.3,91.581
"12OSmul5",605648.2052,647093.7778,"Shorea multiflora","Smul",30,52.6,91.897
"12OSmul6",605657.4387,647093.7935,"Shorea multiflora","Smul",30,41.5,90.90601
"12OSmul7",605629.7811,647081.4624,"Shorea multiflora","Smul",30,56.5,82.366
"12OSmul8",605642.0084,647124.4776,"Shorea multiflora","Smul",30,46,79.662
"12OSmul9",605632.7801,647121.3909,"Shorea multiflora","Smul",30,67,74.221
"12PSmul1",605894.2026,647118.7646,"Shorea multiflora","Smul",30,40,94.551
"12PSmul10",605875.7937,647091.0939,"Shorea multiflora","Smul",30,47.6,102.121
"12PSmul11",605878.8559,647100.3122,"Shorea multiflora","Smul",30,80.5,101.22401
"12PSmul12",605829.6122,647118.6546,"Shorea multiflora","Smul",30,40.2,97.90301
"12PSmul13",605789.6857,647087.8763,"Shorea multiflora","Smul",30,72,107.11101
"12PSmul14",605805.0377,647103.2576,"Shorea multiflora","Smul",30,36,102.79201
"12PSmul15",605814.2393,647115.5574,"Shorea multiflora","Smul",30,65,101.173
"12PSmul16",605820.395,647115.5679,"Shorea multiflora","Smul",30,38.2,101.645
"12PSmul17",605820.3898,647118.6389,"Shorea multiflora","Smul",30,59.4,101.44301
"12PSmul18",605823.4624,647121.7151,"Shorea multiflora","Smul",30,47.5,100.189
"12PSmul19",605838.8092,647140.1674,"Shorea multiflora","Smul",30,41.5,90.98801
"12PSmul2",605903.4042,647131.0643,"Shorea multiflora","Smul",30,40,87.04301
"12PSmul20",605832.6378,647149.37,"Shorea multiflora","Smul",30,78,89.496
"12PSmul21",605823.431,647140.1412,"Shorea multiflora","Smul",30,37.8,92.77
"12PSmul22",605838.7778,647158.5936,"Shorea multiflora","Smul",30,64,84.71201
"12PSmul23",605817.2283,647167.77,"Shorea multiflora","Smul",30,37.5,80.58601
"12PSmul24",605774.177,647164.6257,"Shorea multiflora","Smul",30,46.8,78.312
"12PSmul25",605774.1979,647152.3416,"Shorea multiflora","Smul",30,62.2,83.45901
"12PSmul26",605780.3274,647167.7072,"Shorea multiflora","Smul",30,77.5,76.359
"12PSmul27",605783.421,647158.4994,"Shorea multiflora","Smul",30,56.5,79.98801
"12PSmul28",605764.9598,647161.539,"Shorea multiflora","Smul",30,34.5,77.39201
"12PSmul29",605743.4259,647161.5024,"Shorea multiflora","Smul",30,55,72.022
"12PSmul3",605900.3368,647124.917,"Shorea multiflora","Smul",30,60.5,91.131
"12PSmul30",605764.9754,647152.3259,"Shorea multiflora","Smul",30,45,81.71201
"12PSmul31",605786.5347,647130.8654,"Shorea multiflora","Smul",30,34.9,91.605
"12PSmul32",605780.4528,647094.0026,"Shorea multiflora","Smul",30,52.5,99.87501
"12PSmul33",605777.3593,647103.2105,"Shorea multiflora","Smul",30,14,98.298
"12PSmul34",605774.3076,647087.8502,"Shorea multiflora","Smul",30,37,98.17101
"12PSmul35",605752.7953,647081.6715,"Shorea multiflora","Smul",30,47.2,94.80801
"12PSmul36",605746.5038,647161.5076,"Shorea multiflora","Smul",30,35,72.729
"12PSmul37",605749.5816,647161.5129,"Shorea multiflora","Smul",30,84,74.01801
"12PSmul4",605894.2236,647106.4805,"Shorea multiflora","Smul",30,40,100.57301
"12PSmul5",605878.8193,647121.8093,"Shorea multiflora","Smul",30,60,90.982
"12PSmul6",605881.9122,647106.4595,"Shorea multiflora","Smul",30,35.8,99.192
"12PSmul7",605881.9017,647112.6015,"Shorea multiflora","Smul",30,72.2,96.562
"12PSmul8",605875.7257,647131.0172,"Shorea multiflora","Smul",30,42.5,86.61201
"12PSmul9",605857.3273,647097.2045,"Shorea multiflora","Smul",30,44.5,92.34701
"12QSmul1",606029.2709,647263.3331,"Shorea multiflora","Smul",30,87.5,109.815
"12QSmul10",606007.7738,647241.7993,"Shorea multiflora","Smul",30,41.4,116.19601
"12QSmul100",605995.73,647091.2982,"Shorea multiflora","Smul",30,42.7,119.61501
"12QSmul101",605969.2993,647080.1975,"Shorea multiflora","Smul",30,44.6,113.51301
"12QSmul102",605995.7457,647082.0851,"Shorea multiflora","Smul",30,37.6,122.53001
"12QSmul103",605974.223,647082.0484,"Shorea multiflora","Smul",30,39.5,113.77901
"12QSmul104",605949.6014,647094.2906,"Shorea multiflora","Smul",30,42.3,105.00301
"12QSmul105",605952.6891,647082.0117,"Shorea multiflora","Smul",30,58.9,109.44801
"12QSmul11",605970.8573,647250.9494,"Shorea multiflora","Smul",30,71.6,109.105
"12QSmul12",605961.6401,647247.8627,"Shorea multiflora","Smul",30,46.5,109.64201
"12QSmul13",605943.1579,647263.1863,"Shorea multiflora","Smul",30,39.2,99.412
"12QSmul14",605958.536,647263.2125,"Shorea multiflora","Smul",30,45.2,100.86101
"12QSmul15",605952.3176,647300.0544,"Shorea multiflora","Smul",30,47,80.925
"12QSmul16",605955.4634,647260.1363,"Shorea multiflora","Smul",30,94,102.25101
"12QSmul17",605949.3188,647260.1258,"Shorea multiflora","Smul",30,56.8,101.48601
"12QSmul18",605943.1684,647257.0444,"Shorea multiflora","Smul",30,43,99.72101
"12QSmul19",605924.7386,647241.6578,"Shorea multiflora","Smul",30,45.2,84.46101
"12QSmul2",606041.5712,647263.3541,"Shorea multiflora","Smul",30,49.3,109.72501
"12QSmul20",605915.6522,647161.7955,"Shorea multiflora","Smul",30,47.4,91.175
"12QSmul21",605924.8746,647161.8112,"Shorea multiflora","Smul",30,58.3,96.05
"12QSmul22",605949.434,647192.5633,"Shorea multiflora","Smul",30,50.6,100.51601
"12QSmul23",605974.0764,647168.0371,"Shorea multiflora","Smul",30,32.8,113.645
"12QSmul24",605943.3411,647155.7006,"Shorea multiflora","Smul",30,52.2,100.3
"12QSmul25",605958.7349,647146.5138,"Shorea multiflora","Smul",30,50.9,104.396
"12QSmul26",605967.9731,647137.3163,"Shorea multiflora","Smul",30,42.3,105.32201
"12QSmul27",605971.0614,647131.1796,"Shorea multiflora","Smul",30,58.9,106.05701
"12QSmul28",605958.7297,647149.5847,"Shorea multiflora","Smul",30,41.7,105.58801
"12QSmul29",605974.1811,647106.6167,"Shorea multiflora","Smul",30,48.7,106.01401
"12QSmul3",606060.0481,647251.1015,"Shorea multiflora","Smul",30,71.9,114.40401
"12QSmul30",605961.7918,647158.8031,"Shorea multiflora","Smul",30,44.3,109.55401
"12QSmul31",605955.6361,647158.7926,"Shorea multiflora","Smul",30,41.4,107.436
"12QSmul32",605989.4284,647183.4184,"Shorea multiflora","Smul",30,31.8,111.311
"12QSmul33",606007.8838,647177.3078,"Shorea multiflora","Smul",30,46.5,116.90001
"12QSmul34",605986.3348,647192.6262,"Shorea multiflora","Smul",30,53.2,111.325
"12QSmul35",606001.7077,647195.7235,"Shorea multiflora","Smul",30,59.5,118.287
"12QSmul36",605940.122,647238.6129,"Shorea multiflora","Smul",30,42.3,95.605
"12QSmul37",605937.0232,647250.8918,"Shorea multiflora","Smul",30,40.5,96.43101
"12QSmul38",605943.1998,647238.6182,"Shorea multiflora","Smul",30,42.5,98.05501
"12QSmul39",605967.8004,647238.6601,"Shorea multiflora","Smul",30,31.8,112.411
"12QSmul4",606060.0953,647223.4623,"Shorea multiflora","Smul",30,40.1,119.885
"12QSmul40",605983.1732,647241.7574,"Shorea multiflora","Smul",30,71.6,114.783
"12QSmul41",605977.0339,647238.6758,"Shorea multiflora","Smul",30,39.2,115.035
"12QSmul42",605958.6041,647223.2893,"Shorea multiflora","Smul",30,36.3,104.078
"12QSmul43",605998.588,647220.2864,"Shorea multiflora","Smul",30,47.7,122.703
"12QSmul44",606007.7948,647229.5152,"Shorea multiflora","Smul",30,38.2,122.46201
"12QSmul45",606020.1055,647223.3941,"Shorea multiflora","Smul",30,53.2,125.592
"12QSmul46",606078.0308,647165.1433,"Shorea multiflora","Smul",30,68.5,111.32101
"12QSmul47",606035.5412,647189.6391,"Shorea multiflora","Smul",30,46.7,120.604
"12QSmul48",606029.4019,647186.5576,"Shorea multiflora","Smul",30,72,121.87601
"12QSmul49",606023.2357,647192.6891,"Shorea multiflora","Smul",30,42.5,124.215
"12QSmul5",606063.1463,647232.6806,"Shorea multiflora","Smul",30,42.3,120.396
"12QSmul50",606023.309,647149.6948,"Shorea multiflora","Smul",30,46.2,125.64301
"12QSmul51",606017.1749,647143.5423,"Shorea multiflora","Smul",30,46.2,126.67101
"12QSmul52",606035.625,647140.5027,"Shorea multiflora","Smul",30,40,126.992
"12QSmul53",606044.8429,647149.7315,"Shorea multiflora","Smul",30,50.9,122.86201
"12QSmul54",606041.7388,647165.0814,"Shorea multiflora","Smul",30,35.8,119.119
"12QSmul55",606078.6659,647149.7892,"Shorea multiflora","Smul",30,54.1,117.37
"12QSmul56",606081.7438,647149.7944,"Shorea multiflora","Smul",30,82.8,116.88
"12QSmul57",606090.9557,647155.9523,"Shorea multiflora","Smul",30,37.6,112.88901
"12QSmul58",606090.9505,647159.0233,"Shorea multiflora","Smul",30,91,111.47601
"12QSmul59",606081.7542,647143.6524,"Shorea multiflora","Smul",30,69.5,118.04501
"12QSmul6",606023.1572,647238.7545,"Shorea multiflora","Smul",30,52.8,118.162
"12QSmul60",606078.6712,647146.7182,"Shorea multiflora","Smul",30,45,118.034
"12QSmul61",606069.4435,647149.7734,"Shorea multiflora","Smul",30,36.6,118.94201
"12QSmul62",606066.3656,647149.7682,"Shorea multiflora","Smul",30,69.4,119.54001
"12QSmul63",606032.5844,647125.1424,"Shorea multiflora","Smul",30,43.3,132.32001
"12QSmul64",606001.8281,647125.0899,"Shorea multiflora","Smul",30,60,121.15301
"12QSmul65",605986.4605,647118.9217,"Shorea multiflora","Smul",30,36.6,110.73901
"12QSmul66",605980.2629,647143.4794,"Shorea multiflora","Smul",30,45.5,113.76801
"12QSmul67",605980.2524,647149.6214,"Shorea multiflora","Smul",30,35,113.75001
"12QSmul68",606004.8693,647146.5924,"Shorea multiflora","Smul",30,57.3,119.85901
"12QSmul69",606001.7706,647158.8712,"Shorea multiflora","Smul",30,47.4,116.97301
"12QSmul7",606007.7633,647247.9413,"Shorea multiflora","Smul",30,57.6,112.41701
"12QSmul70",605998.7084,647149.6528,"Shorea multiflora","Smul",30,39.8,117.672
"12QSmul71",606007.9414,647143.5266,"Shorea multiflora","Smul",30,50,122.537
"12QSmul72",606011.014,647146.6029,"Shorea multiflora","Smul",30,33.7,123.869
"12QSmul73",606023.3771,647109.7715,"Shorea multiflora","Smul",30,67,132.789
"12QSmul74",606047.9725,647112.8845,"Shorea multiflora","Smul",30,87.2,131.27301
"12QSmul75",606060.2943,647106.7635,"Shorea multiflora","Smul",30,34,124.938
"12QSmul76",606063.3611,647106.7687,"Shorea multiflora","Smul",30,35,123.86201
"12QSmul77",606057.206,647112.9002,"Shorea multiflora","Smul",30,33.4,126.42001
"12QSmul78",606084.8688,647122.1605,"Shorea multiflora","Smul",30,55,115.33801
"12QSmul79",606075.6928,647088.3635,"Shorea multiflora","Smul",30,43,123.58101
"12QSmul8",606007.7529,647254.0834,"Shorea multiflora","Smul",30,38.2,108.7
"12QSmul80",606081.8433,647091.4451,"Shorea multiflora","Smul",30,69,120.78201
"12QSmul81",606066.4756,647085.2768,"Shorea multiflora","Smul",30,47.1,128.85201
"12QSmul82",606060.2891,647109.8344,"Shorea multiflora","Smul",30,39.8,124.923
"12QSmul83",606054.1648,647091.3979,"Shorea multiflora","Smul",30,39.2,132.82301
"12QSmul84",606069.5587,647082.211,"Shorea multiflora","Smul",30,50.6,126.495
"12QSmul85",606060.3362,647082.1952,"Shorea multiflora","Smul",30,36.3,131.97801
"12QSmul86",606069.5587,647082.211,"Shorea multiflora","Smul",30,19,126.495
"12QSmul87",606035.6983,647097.5084,"Shorea multiflora","Smul",30,58.9,136.369
"12QSmul88",606029.5799,647082.1428,"Shorea multiflora","Smul",30,92.3,136.80701
"12QSmul89",606026.4864,647091.3507,"Shorea multiflora","Smul",30,35,134.108
"12QSmul9",606004.6966,647247.9361,"Shorea multiflora","Smul",30,54.1,112.26801
"12QSmul90",606014.1442,647115.8979,"Shorea multiflora","Smul",30,53,128.79001
"12QSmul91",606004.9322,647109.74,"Shorea multiflora","Smul",30,52.8,123.04401
"12QSmul92",606007.9989,647109.7453,"Shorea multiflora","Smul",30,54.4,124.883
"12QSmul93",605989.5592,647106.6429,"Shorea multiflora","Smul",30,36,113.729
"12QSmul94",605992.6365,647100.506,"Shorea multiflora","Smul",30,67.8,116.07201
"12QSmul95",605995.6986,647109.7243,"Shorea multiflora","Smul",30,48,116.37501
"12QSmul96",605986.4762,647109.7086,"Shorea multiflora","Smul",30,57.3,111.22101
"12QSmul97",605974.1654,647115.8297,"Shorea multiflora","Smul",30,70.7,103.79201
"12QSmul98",605971.1137,647100.4694,"Shorea multiflora","Smul",30,36.3,106.439
"12QSmul99",605992.6679,647082.0799,"Shorea multiflora","Smul",30,76.4,121.702
"9OSmul1",605602.823,647739.231,"Shorea multiflora","Smul",30,51.2,86.69701
"9OSmul2",605595.4495,647739.2184,"Shorea multiflora","Smul",30,37,84.841
"9OSmul3",605617.6641,647696.876,"Shorea multiflora","Smul",30,30,63.48
"9OSmul4",605626.8018,647746.6422,"Shorea multiflora","Smul",30,30,85.11301
"9OSmul5",605672.9452,647741.1928,"Shorea multiflora","Smul",30,30,88.69901
"10HSpar01",604436.8693,647610.1198,"Shorea parvifolia","Spar",50,59,69.098
"10HSpar02",604292.9833,647585.9243,"Shorea parvifolia","Spar",50,92,83.2
"10HSpar03",604305.9127,647580.4181,"Shorea parvifolia","Spar",50,110,86.382
"10HSpar04",604298.5096,647591.4614,"Shorea parvifolia","Spar",50,85,83.638
"10ISpar01",604436.9312,647573.2677,"Shorea parvifolia","Spar",50,96,73.65601
"10ISpar02",604481.2597,647547.5457,"Shorea parvifolia","Spar",50,80,68.882
"10ISpar03",604558.8856,647472.1291,"Shorea parvifolia","Spar",50,72.4,68.386
"10ISpar04",604523.7888,647492.3388,"Shorea parvifolia","Spar",50,84,68.645
"10ISpar05",604516.3812,647512.5951,"Shorea parvifolia","Spar",50,105,68.523
"10ISpar06",604573.4731,647573.4973,"Shorea parvifolia","Spar",50,80,69.08501
"10JSpar1",604656.6441,647492.5624,"Shorea parvifolia","Spar",50,85,69.367
"10JSpar2",604645.5232,647522.0254,"Shorea parvifolia","Spar",50,67,68.135
"10JSpar3",604730.4967,647468.7328,"Shorea parvifolia","Spar",50,90,68.565
"10JSpar4",604763.6173,647524.067,"Shorea parvifolia","Spar",50,90,68.08
"10KSpar1",604822.6294,647542.5927,"Shorea parvifolia","Spar",50,70,68.96001
"10KSpar2",604896.4353,647546.4024,"Shorea parvifolia","Spar",50,80,77.68101
"10KSpar3",604988.8261,647467.326,"Shorea parvifolia","Spar",50,74,75.675
"10KSpar4",604940.8293,647481.9859,"Shorea parvifolia","Spar",50,93,76.813
"10KSpar5",604951.7513,647570.4499,"Shorea parvifolia","Spar",50,90,69.298
"10KSpar8",604900.1718,647516.9269,"Shorea parvifolia","Spar",50,90,75.937
"10LSPAR1",605165.7111,647618.7195,"Shorea parvifolia","Spar",50,78,73.47301
"10LSPAR2",605001.5315,647594.4879,"Shorea parvifolia","Spar",50,93,74.11501
"10LSPAR3",605036.6254,647576.1211,"Shorea parvifolia","Spar",50,62,82.15301
"10NSpar1",605359.752,647445.8423,"Shorea parvifolia","Spar",50,74,62.57
"10NSpar2",605431.4498,647602.5863,"Shorea parvifolia","Spar",50,52,63.774
"10OSpar1",605577.2504,647588.093,"Shorea parvifolia","Spar",50,75,63.614
"10OSpar2",605712.1679,647463.0243,"Shorea parvifolia","Spar",50,59.2,57.96
"10PSpar1",605875.2747,647467.3557,"Shorea parvifolia","Spar",50,97,63.242
"10PSpar10",605805.3711,647557.8935,"Shorea parvifolia","Spar",50,100,59.068
"10PSpar11",605805.3297,647582.2159,"Shorea parvifolia","Spar",50,80,58.91
"10PSpar12",605786.469,647605.4008,"Shorea parvifolia","Spar",50,85,58.32
"10PSpar13",605760.9824,647618.6243,"Shorea parvifolia","Spar",50,120,58.746
"10PSpar14",605737.7572,647604.2123,"Shorea parvifolia","Spar",50,100,59.542
"10PSpar15",605742.276,647551.1526,"Shorea parvifolia","Spar",50,60,58.221
"10PSpar16",605795.4295,647544.6097,"Shorea parvifolia","Spar",50,100,58.315
"10PSpar17",605812.1419,647482.7262,"Shorea parvifolia","Spar",50,85,59.31
"10PSpar18",605766.7307,647493.7046,"Shorea parvifolia","Spar",50,140,62.736
"10PSpar2",605888.4906,647508.2843,"Shorea parvifolia","Spar",50,105,61.734
"10PSpar4",605846.2445,647611.0305,"Shorea parvifolia","Spar",50,105,63.039
"10PSpar5",605828.5361,647607.6836,"Shorea parvifolia","Spar",50,90,62.983
"10PSpar6",605866.2293,647577.8974,"Shorea parvifolia","Spar",50,90,60.544
"10PSpar7",605859.5809,647581.2028,"Shorea parvifolia","Spar",50,80.4,61.015
"10PSpar8",605848.5209,647574.5505,"Shorea parvifolia","Spar",50,67,63.708
"10PSpar9",605823.1002,647549.0791,"Shorea parvifolia","Spar",50,90,61.2
"10QSpar1",605973.5948,647450.5712,"Shorea parvifolia","Spar",50,130,59.63
"10QSpar10",606075.0379,647472.2414,"Shorea parvifolia","Spar",50,50,58.705
"10QSpar11",605908.8843,647521.0946,"Shorea parvifolia","Spar",50,65,60.007
"10QSpar12",605957.9078,647631.7353,"Shorea parvifolia","Spar",50,80,60.494
"10QSpar13",605954.9085,647585.6647,"Shorea parvifolia","Spar",50,58.3,60.206
"10QSpar14",605954.9138,647582.5936,"Shorea parvifolia","Spar",50,60,60.225
"10QSpar15",605976.4684,647570.3463,"Shorea parvifolia","Spar",50,95,59.301
"10QSpar2",605927.3769,647499.6289,"Shorea parvifolia","Spar",50,130,59.718
"10QSpar3",605955.008,647527.3152,"Shorea parvifolia","Spar",50,78,60.712
"10QSpar4",605991.8563,647558.0884,"Shorea parvifolia","Spar",50,120,58.322
"10QSpar5",606025.554,647637.9927,"Shorea parvifolia","Spar",50,55,60.337
"10QSpar6",606019.5136,647570.4197,"Shorea parvifolia","Spar",50,84.2,59.298
"10QSpar7",606044.0727,647601.172,"Shorea parvifolia","Spar",50,70,59.851
"10QSpar8",606041.0001,647598.0957,"Shorea parvifolia","Spar",50,97,60.293
"10QSpar9",606090.2167,647588.9666,"Shorea parvifolia","Spar",50,71.1,59.918
"11HSPAR1",604391.1254,647377.8739,"Shorea parvifolia","Spar",50,100,72.923
"11HSPAR2",604357.9827,647335.4382,"Shorea parvifolia","Spar",50,102.6,74.9
"11HSPAR3",604273.0236,647386.8888,"Shorea parvifolia","Spar",50,98,84.382
"11HSPAR4",604300.6554,647414.5743,"Shorea parvifolia","Spar",50,69,87.44801
"11HSPAR5",604324.7564,647342.753,"Shorea parvifolia","Spar",50,100,81.38
"11HSPAR6",604372.5785,647438.6489,"Shorea parvifolia","Spar",50,111,71.75
"11ISPAR1",604516.5764,647396.5109,"Shorea parvifolia","Spar",50,80,68.48901
"11ISPAR2",604446.5376,647344.8,"Shorea parvifolia","Spar",50,110,69.453
"11ISPAR3",604479.7267,647359.5967,"Shorea parvifolia","Spar",50,56,69.41901
"11ISPAR4",604461.2293,647390.89,"Shorea parvifolia","Spar",50,80,69.063
"11ISPAR5",604451.9989,647389.0318,"Shorea parvifolia","Spar",50,126,68.283
"11JSPAR1",604802.634,647365.6681,"Shorea parvifolia","Spar",50,81.6,74.508
"11JSPAR10",604741.6083,647444.7975,"Shorea parvifolia","Spar",50,80,68.399
"11JSPAR11",604765.5998,647444.838,"Shorea parvifolia","Spar",50,105,68.209
"11JSPAR12",604752.6889,647439.2884,"Shorea parvifolia","Spar",50,61.5,68.45
"11JSPAR13",604758.2215,647441.1404,"Shorea parvifolia","Spar",50,110,68.35101
"11JSPAR2",604774.9278,647382.2049,"Shorea parvifolia","Spar",50,56,69.387
"11JSPAR3",604745.531,647304.7657,"Shorea parvifolia","Spar",50,58.3,76.95
"11JSPAR4",604740.0326,647282.645,"Shorea parvifolia","Spar",50,79.5,83.86101
"11JSPAR5",604734.438,647317.6452,"Shorea parvifolia","Spar",50,70,72.716
"11JSPAR6",604725.1814,647337.8984,"Shorea parvifolia","Spar",50,80,78.026
"11JSPAR7",604725.1256,647371.0653,"Shorea parvifolia","Spar",50,65,78.605
"11JSPAR8",604745.3944,647385.8404,"Shorea parvifolia","Spar",50,90,77.41801
"11JSPAR9",604784.1471,647384.063,"Shorea parvifolia","Spar",50,95,68.69901
"11KSPAR1",604843.2076,647380.4774,"Shorea parvifolia","Spar",50,73.5,74.065
"11LSPAR1",604974.1521,647417.5507,"Shorea parvifolia","Spar",50,70,76.86301
"11OSpar1",605545.5955,647321.9653,"Shorea parvifolia","Spar",50,72,57.301
"11OSpar2",605545.6237,647305.3818,"Shorea parvifolia","Spar",50,60.4,58.359
"11OSpar3",605555.5222,647344.0935,"Shorea parvifolia","Spar",50,72.5,57.774
"11OSpar4",605682.8388,647346.521,"Shorea parvifolia","Spar",50,102.8,58.789
"11PSpar1",605819.9577,647444.0445,"Shorea parvifolia","Spar",50,100,60.186
"11PSpar2",605849.9406,647391.0281,"Shorea parvifolia","Spar",50,83,60.059
"11PSpar3",605870.9065,647431.97,"Shorea parvifolia","Spar",50,90,61.567
"11PSpar4",605874.2053,647445.2424,"Shorea parvifolia","Spar",50,110,61.926
"11PSpar5",605855.5252,647362.2928,"Shorea parvifolia","Spar",50,65,58.621
"12HSpar1",604406.1142,647247.0737,"Shorea parvifolia","Spar",50,90,70.506
"12HSpar2",604397.0973,647118.0758,"Shorea parvifolia","Spar",50,110,70.36201
"12HSpar3",604350.9648,647123.5262,"Shorea parvifolia","Spar",50,80,69.973
"12HSpar4",604312.2615,647095.8221,"Shorea parvifolia","Spar",50,86,70.981
"12HSpar5",604260.3722,647226.5605,"Shorea parvifolia","Spar",50,120,87.97701
"12HSpar6",604243.7961,647208.1065,"Shorea parvifolia","Spar",50,108,89.84701
"12HSpar7",604273.2554,647248.6934,"Shorea parvifolia","Spar",50,100,76.485
"12ISpar1",604535.4271,647155.1605,"Shorea parvifolia","Spar",50,92.4,78.124
"12JSpar1",604762.3305,647190.5519,"Shorea parvifolia","Spar",50,70,80.36501
"12KSpar1",604821.298,647242.2445,"Shorea parvifolia","Spar",50,100,74.292
"12MSpar1",605304.9916,647093.81,"Shorea parvifolia","Spar",50,61,65.163
"12NSpar1",605488.0246,647250.1283,"Shorea parvifolia","Spar",50,70,56.043
"12NSpar2",605488.233,647127.2876,"Shorea parvifolia","Spar",50,150,57.871
"12NSpar3",605463.6063,647142.601,"Shorea parvifolia","Spar",50,53.5,57.956
"12NSpar4",605485.0613,647182.5607,"Shorea parvifolia","Spar",50,50,55.884
"12OSpar1",605604.9504,647210.4035,"Shorea parvifolia","Spar",50,130,57.786
"12OSpar2",605623.4012,647213.5059,"Shorea parvifolia","Spar",50,60,57.56
"12QSpar1",605909.3605,647241.6316,"Shorea parvifolia","Spar",50,180,78.729
"12QSpar2",605958.6355,647204.8631,"Shorea parvifolia","Spar",50,77.3,99.26701
"8HSpar1",604395.8283,647873.5443,"Shorea parvifolia","Spar",50,120,74.232
"8HSpar2",604353.4697,647827.4078,"Shorea parvifolia","Spar",50,120,83.562
"8HSpar3",604240.7851,647900.9231,"Shorea parvifolia","Spar",50,80.5,77.631
"8ISpar1",604580.4637,647807.5209,"Shorea parvifolia","Spar",50,75,85.49001
"8ISpar2",604573.0513,647824.0919,"Shorea parvifolia","Spar",50,139.5,82.828
"8ISpar3",604563.8042,647838.8172,"Shorea parvifolia","Spar",50,130,79.122
