"","ID","longitude","latitude","species","sp","mlim","DBH","life_strategy","elevation","species_wood_density"
"3306","12QSmac9",606038.6976,647143.579,"Shorea macroptera","Smac",40,80.2,"Subcanopy",125.46101,0.425
"3307","8ISmac1",604595.0231,647925.4725,"Shorea macroptera","Smac",40,44.2,"Subcanopy",72.381,0.425
"3308","8MSmac1",605309.241,647852.9749,"Shorea macroptera","Smac",40,75,"Subcanopy",81.58,0.425
"3309","8NSmac1",605425.2825,647974.7844,"Shorea macroptera","Smac",40,145,"Subcanopy",82.15,0.425
"3310","8NSmac10",605519.5068,647904.9249,"Shorea macroptera","Smac",40,110,"Subcanopy",82.386,0.425
"3311","8NSmac11",605477.1209,647875.3711,"Shorea macroptera","Smac",40,48,"Subcanopy",82.332,0.425
"3312","8NSmac12",605480.8107,647873.5347,"Shorea macroptera","Smac",40,79,"Subcanopy",81.61401,0.425
"3313","8NSmac13",605534.3228,647877.3108,"Shorea macroptera","Smac",40,80,"Subcanopy",81.103,0.425
"3314","8NSmac2",605405.0609,647932.3698,"Shorea macroptera","Smac",40,46,"Subcanopy",79.15401,0.425
"3315","8NSmac3",605405.0484,647939.7403,"Shorea macroptera","Smac",40,53,"Subcanopy",79.36301,0.425
"3316","8NSmac4",605423.4791,647954.5125,"Shorea macroptera","Smac",40,56,"Subcanopy",81.866,0.425
"3317","8NSmac5",605401.4399,647893.6687,"Shorea macroptera","Smac",40,52,"Subcanopy",78.47601,0.425
"3318","8NSmac6",605445.8311,647831.0952,"Shorea macroptera","Smac",40,45,"Subcanopy",79.177,0.425
"3319","8NSmac7",605416.2572,647858.6843,"Shorea macroptera","Smac",40,52,"Subcanopy",79.472,0.425
"3320","8NSmac8",605449.4584,647866.111,"Shorea macroptera","Smac",40,61,"Subcanopy",80.053,0.425
"3321","8NSmac9",605488.0544,647956.4648,"Shorea macroptera","Smac",40,80,"Subcanopy",76.467,0.425
"3322","8OSmac1",605572.9813,647930.8125,"Shorea macroptera","Smac",40,46.5,"Subcanopy",85.969,0.425
"3323","8OSmac10",605619.1698,647892.1961,"Shorea macroptera","Smac",40,66.8,"Subcanopy",87.204,0.425
"3324","8OSmac11",605632.0116,647938.2833,"Shorea macroptera","Smac",40,51.8,"Subcanopy",83.22,0.425
"3325","8OSmac12",605652.2832,647951.2161,"Shorea macroptera","Smac",40,62,"Subcanopy",81.59901,0.425
"3326","8OSmac13",605637.7102,647842.4769,"Shorea macroptera","Smac",40,65.5,"Subcanopy",73.968,0.425
"3327","8OSmac2",605585.8308,647965.844,"Shorea macroptera","Smac",40,49.8,"Subcanopy",77.317,0.425
"3328","8OSmac3",605565.5467,647960.2817,"Shorea macroptera","Smac",40,62.8,"Subcanopy",81.397,0.425
"3329","8OSmac4",605578.4699,647958.4611,"Shorea macroptera","Smac",40,47.4,"Subcanopy",81.52801,0.425
"3330","8OSmac5",605591.379,647958.483,"Shorea macroptera","Smac",40,64.5,"Subcanopy",81.776,0.425
"3331","8OSmac6",605602.5316,647910.5939,"Shorea macroptera","Smac",40,64,"Subcanopy",85.705,0.425
"3332","8OSmac7",605587.8081,647890.3001,"Shorea macroptera","Smac",40,70,"Subcanopy",83.019,0.425
"3333","8OSmac8",605604.4495,647870.0596,"Shorea macroptera","Smac",40,52.8,"Subcanopy",85.082,0.425
"3334","8OSmac9",605600.722,647894.0072,"Shorea macroptera","Smac",40,73,"Subcanopy",84.619,0.425
"3335","8PSmac1",605729.8247,647926.1656,"Shorea macroptera","Smac",40,55.8,"Subcanopy",83.791,0.425
"3336","8PSmac10",605831.3565,647901.7703,"Shorea macroptera","Smac",40,55.7,"Subcanopy",84.828,0.425
"3337","8PSmac2",605736.0064,647910.821,"Shorea macroptera","Smac",40,82.5,"Subcanopy",86.756,0.425
"3338","8PSmac3",605748.3013,647913.9129,"Shorea macroptera","Smac",40,56.4,"Subcanopy",87.233,0.425
"3339","8PSmac4",605723.7272,647898.5159,"Shorea macroptera","Smac",40,80,"Subcanopy",84.47201,0.425
"3340","8PSmac5",605772.9016,647913.9548,"Shorea macroptera","Smac",40,95,"Subcanopy",80.412,0.425
"3341","8PSmac6",605794.4561,647901.7074,"Shorea macroptera","Smac",40,103.5,"Subcanopy",86.28001,0.425
"3342","8PSmac7",605859.0241,647907.9596,"Shorea macroptera","Smac",40,55,"Subcanopy",71.328,0.425
"3343","8PSmac8",605840.5841,647898.715,"Shorea macroptera","Smac",40,60.5,"Subcanopy",79.36501,0.425
"3344","8PSmac9",605825.2218,647889.4757,"Shorea macroptera","Smac",40,51.9,"Subcanopy",79.87601,0.425
"3345","9I??01",604477.3003,647709.6888,"Shorea macroptera","Smac",40,80,"Subcanopy",83.57201,0.425
"3346","9ISmac01",604512.3704,647698.6921,"Shorea macroptera","Smac",40,74,"Subcanopy",81.326,0.425
"3347","9ISmac02",604469.9375,647696.7782,"Shorea macroptera","Smac",40,70,"Subcanopy",80.54201,0.425
"3348","9ISmac03",604600.7511,647811.2402,"Shorea macroptera","Smac",40,70,"Subcanopy",82.149,0.425
"3349","9LSMAC1",605060.4468,647670.1347,"Shorea macroptera","Smac",40,54.3,"Subcanopy",69.896,0.425
"3350","9LSMAC2",605051.2338,647664.5913,"Shorea macroptera","Smac",40,65,"Subcanopy",72.456,0.425
"3351","9LSMAC3",605102.9003,647666.5212,"Shorea macroptera","Smac",40,78,"Subcanopy",78.607,0.425
"3352","9LSMAC4",605132.251,647764.2295,"Shorea macroptera","Smac",40,55,"Subcanopy",67.94901,0.425
"3353","9LSMAC5",605139.5825,647795.5664,"Shorea macroptera","Smac",40,64.5,"Subcanopy",71.234,0.425
"3354","9MSmac1",605272.684,647650.2251,"Shorea macroptera","Smac",40,50,"Subcanopy",90.702,0.425
"3355","9MSmac10",605204.1798,647784.62,"Shorea macroptera","Smac",40,55,"Subcanopy",81.83801,0.425
"3356","9MSmac11",605257.7138,647775.4977,"Shorea macroptera","Smac",40,60,"Subcanopy",86.07201,0.425
"3357","9MSmac12",605281.6753,647786.594,"Shorea macroptera","Smac",40,53,"Subcanopy",85.55901,0.425
"3358","9MSmac13",605298.3884,647723.9733,"Shorea macroptera","Smac",40,80,"Subcanopy",87.678,0.425
"3359","9MSmac14",605335.2875,647731.4064,"Shorea macroptera","Smac",40,100,"Subcanopy",82.11401,0.425
"3360","9MSmac15",605340.7887,647751.6844,"Shorea macroptera","Smac",40,64,"Subcanopy",78.883,0.425
"3361","9MSmac2",605196.85,647758.811,"Shorea macroptera","Smac",40,120,"Subcanopy",86.04501,0.425
"3362","9MSmac3",605344.4754,647751.6907,"Shorea macroptera","Smac",40,60,"Subcanopy",77.745,0.425
"3363","9MSmac4",605185.8536,647714.5697,"Shorea macroptera","Smac",40,61,"Subcanopy",86.76401,0.425
"3364","9MSmac5",605244.9247,647698.0862,"Shorea macroptera","Smac",40,69,"Subcanopy",89.55601,0.425
"3365","9MSmac6",605305.6886,647773.7363,"Shorea macroptera","Smac",40,81,"Subcanopy",76.27,0.425
"3366","9MSmac7",605322.3829,647722.1713,"Shorea macroptera","Smac",40,68,"Subcanopy",83.15,0.425
"3367","9MSmac8",605243.1538,647652.0177,"Shorea macroptera","Smac",40,80,"Subcanopy",83.72701,0.425
"3368","9MSmac9",605230.0294,647779.136,"Shorea macroptera","Smac",40,66,"Subcanopy",88.26501,0.425
"3369","9NSmac1",605366.5304,647803.3214,"Shorea macroptera","Smac",40,51,"Subcanopy",81.29401,0.425
"3370","9NSmac10",605512.5027,647687.4843,"Shorea macroptera","Smac",40,48,"Subcanopy",94.317,0.425
"3371","9NSmac11",605490.3038,647720.6137,"Shorea macroptera","Smac",40,85.6,"Subcanopy",86.242,0.425
"3372","9NSmac12",605493.9874,647722.4625,"Shorea macroptera","Smac",40,45.5,"Subcanopy",86.69501,0.425
"3373","9NSmac13",605532.8088,647680.1483,"Shorea macroptera","Smac",40,67,"Subcanopy",96.51,0.425
"3374","9NSmac14",605536.5237,647663.571,"Shorea macroptera","Smac",40,50,"Subcanopy",90.55601,0.425
"3375","9NSmac15",605473.6281,647761.1229,"Shorea macroptera","Smac",40,53,"Subcanopy",78.896,0.425
"3376","9NSmac16",605492.0947,647748.256,"Shorea macroptera","Smac",40,70,"Subcanopy",83.14101,0.425
"3377","9NSmac17",605490.2412,647757.4659,"Shorea macroptera","Smac",40,43.5,"Subcanopy",82.769,0.425
"3378","9NSmac18",605488.3798,647764.8332,"Shorea macroptera","Smac",40,70,"Subcanopy",81.55,0.425
"3379","9NSmac19",605493.8936,647777.7408,"Shorea macroptera","Smac",40,75,"Subcanopy",80.28201,0.425
"3380","9NSmac2",605398.0328,647722.2996,"Shorea macroptera","Smac",40,102.3,"Subcanopy",75.888,0.425
"3381","9NSmac20",605501.2781,647777.7534,"Shorea macroptera","Smac",40,49.5,"Subcanopy",80.397,0.425
"3382","9NSmac21",605528.9938,647755.6891,"Shorea macroptera","Smac",40,52,"Subcanopy",84.41901,0.425
"3383","9NSmac22",605519.801,647731.7195,"Shorea macroptera","Smac",40,65,"Subcanopy",81.261,0.425
"3384","9NSmac3",605381.5353,647657.7801,"Shorea macroptera","Smac",40,81,"Subcanopy",79.96101,0.425
"3385","9NSmac4",605438.6624,647703.9425,"Shorea macroptera","Smac",40,70,"Subcanopy",75.18101,0.425
"3386","9NSmac5",605429.4369,647705.7694,"Shorea macroptera","Smac",40,66.5,"Subcanopy",73.592,0.425
"3387","9NSmac6",605455.2693,647703.9707,"Shorea macroptera","Smac",40,75.7,"Subcanopy",80.493,0.425
"3388","9NSmac7",605477.4337,647691.1099,"Shorea macroptera","Smac",40,60,"Subcanopy",83.92101,0.425
"3389","9NSmac8",605468.1957,647700.3073,"Shorea macroptera","Smac",40,64.8,"Subcanopy",80.09901,0.425
"3390","9NSmac9",605468.2207,647685.5665,"Shorea macroptera","Smac",40,43,"Subcanopy",79.011,0.425
"3391","9OSmac1",605565.9037,647750.2239,"Shorea macroptera","Smac",40,58.4,"Subcanopy",89.137,0.425
"3392","9OSmac10",605623.0493,647785.3308,"Shorea macroptera","Smac",40,50,"Subcanopy",74.464,0.425
"3393","9OSmac11",605621.191,647790.8555,"Shorea macroptera","Smac",40,60,"Subcanopy",72.854,0.425
"3394","9OSmac12",605663.6898,647754.0755,"Shorea macroptera","Smac",40,50.6,"Subcanopy",83.08,0.425
"3395","9OSmac13",605704.2536,647774.4132,"Shorea macroptera","Smac",40,89.2,"Subcanopy",76.384,0.425
"3396","9OSmac2",605597.2748,647746.592,"Shorea macroptera","Smac",40,88.5,"Subcanopy",85.96301,0.425
"3397","9OSmac3",605626.7893,647754.0127,"Shorea macroptera","Smac",40,61.2,"Subcanopy",81.303,0.425
"3398","9OSmac4",605660.1034,647695.1055,"Shorea macroptera","Smac",40,65.6,"Subcanopy",71.428,0.425
"3399","9OSmac5",605665.7048,647656.4201,"Shorea macroptera","Smac",40,76.8,"Subcanopy",62.083,0.425
"3400","9OSmac6",605530.985,647665.4043,"Shorea macroptera","Smac",40,51.5,"Subcanopy",88.665,0.425
"3401","9OSmac7",605575.292,647652.5812,"Shorea macroptera","Smac",40,67.3,"Subcanopy",88.46101,0.425
"3402","9OSmac8",605614.0634,647639.7487,"Shorea macroptera","Smac",40,84.4,"Subcanopy",78.57301,0.425
"3403","9OSmac9",605661.8019,647783.5541,"Shorea macroptera","Smac",40,70,"Subcanopy",87.56001,0.425
"3404","9PSmac1",605739.4198,647713.6667,"Shorea macroptera","Smac",40,63.9,"Subcanopy",70.90701,0.425
"3405","9PSmac2",605842.7605,647706.4721,"Shorea macroptera","Smac",40,41.9,"Subcanopy",59.076,0.425
"3406","9PSmac3",605852.0394,647673.3208,"Shorea macroptera","Smac",40,80,"Subcanopy",59.362,0.425
"3407","9PSmac4",605844.6973,647654.8822,"Shorea macroptera","Smac",40,69.7,"Subcanopy",59.628,0.425
"3408","9PSmac5",605838.9608,647772.7999,"Shorea macroptera","Smac",40,100,"Subcanopy",69.144,0.425
"3409","9QSmac1",605990.4462,647664.3437,"Shorea macroptera","Smac",40,62.7,"Subcanopy",60.291,0.425
"3410","9QSmac2",605957.8711,647653.2324,"Shorea macroptera","Smac",40,71.1,"Subcanopy",60.019,0.425
"3411","9QSmac3",605979.3885,647656.3402,"Shorea macroptera","Smac",40,51.7,"Subcanopy",60.404,0.425
"3412","9QSmac4",605926.9266,647763.7368,"Shorea macroptera","Smac",40,62,"Subcanopy",60.977,0.425
"3413","9QSmac5",605988.491,647733.1315,"Shorea macroptera","Smac",40,74,"Subcanopy",65.983,0.425
"3414","9QSmac6",606019.2149,647745.468,"Shorea macroptera","Smac",40,62.3,"Subcanopy",69.966,0.425
"3415","9QSmac7",606000.7388,647763.8627,"Shorea macroptera","Smac",40,72,"Subcanopy",73.96001,0.425
"3416","10HSmec01",604372.4826,647495.7698,"Shorea mecistopteryx","Smec",50,102,"Emergent",79.606,0.426666666666667
"3417","10HSmec02",604365.0826,647504.9703,"Shorea mecistopteryx","Smec",50,92,"Emergent",75.158,0.426666666666667
"3418","10HSmec03",604320.8779,647456.9883,"Shorea mecistopteryx","Smec",50,117,"Emergent",85.103,0.426666666666667
"3419","10ISmec01",604555.2175,647461.0672,"Shorea mecistopteryx","Smec",50,120,"Emergent",68.551,0.426666666666667
"3420","10KSmec1",604843.0087,647498.4044,"Shorea mecistopteryx","Smec",50,77,"Emergent",70.997,0.426666666666667
"3421","10KSmec2",604944.5347,647470.9365,"Shorea mecistopteryx","Smec",50,135,"Emergent",80.714,0.426666666666667
"3422","10KSmec3",604951.8882,647489.375,"Shorea mecistopteryx","Smec",50,108,"Emergent",80.273,0.426666666666667
"3423","10KSmec4",604940.8107,647493.0416,"Shorea mecistopteryx","Smec",50,83,"Emergent",75.423,0.426666666666667
"3424","10KSmec5",604986.9198,647507.8603,"Shorea mecistopteryx","Smec",50,94,"Emergent",88.75101,0.426666666666667
"3425","10KSmec6",604968.436,647524.4127,"Shorea mecistopteryx","Smec",50,83,"Emergent",79.54401,0.426666666666667
"3426","10LSMEC1",605018.2598,647522.6542,"Shorea mecistopteryx","Smec",50,109,"Emergent",76.825,0.426666666666667
"3427","10LSMEC2",605045.9318,647526.3862,"Shorea mecistopteryx","Smec",50,110,"Emergent",73.318,0.426666666666667
"3428","10LSMEC3",605165.6799,647637.1457,"Shorea mecistopteryx","Smec",50,68.4,"Emergent",76.27,0.426666666666667
"3429","10LSMEC4",605008.9316,647585.2873,"Shorea mecistopteryx","Smec",50,73,"Emergent",79.71201,0.426666666666667
"3430","10MSmec1",605226.5906,647626.1931,"Shorea mecistopteryx","Smec",50,77,"Emergent",85.174,0.426666666666667
"3431","10MSmec2",605199.084,647524.8027,"Shorea mecistopteryx","Smec",50,129,"Emergent",73.164,0.426666666666667
"3432","10MSmec3",605200.9485,647515.5928,"Shorea mecistopteryx","Smec",50,62,"Emergent",72.18401,0.426666666666667
"3433","10MSmec4",605322.6609,647558.179,"Shorea mecistopteryx","Smec",50,80,"Emergent",82.497,0.426666666666667
"3434","10NSmec1",605374.4649,647479.0343,"Shorea mecistopteryx","Smec",50,85,"Emergent",69.263,0.426666666666667
"3435","10NSmec2",605378.1704,647467.9849,"Shorea mecistopteryx","Smec",50,115,"Emergent",64.413,0.426666666666667
"3436","10NSmec3",605403.8904,647532.5202,"Shorea mecistopteryx","Smec",50,60.5,"Emergent",60.121,0.426666666666667
"3437","10NSmec4",605427.8756,647536.2461,"Shorea mecistopteryx","Smec",50,94.7,"Emergent",60.769,0.426666666666667
"3438","10NSmec5",605398.3391,647541.7238,"Shorea mecistopteryx","Smec",50,48,"Emergent",60.17,0.426666666666667
"3439","10OSmec1",605601.3828,647505.2162,"Shorea mecistopteryx","Smec",50,120,"Emergent",68.43401,0.426666666666667
"3440","10OSmec2",605584.8166,647481.234,"Shorea mecistopteryx","Smec",50,73,"Emergent",71.55701,0.426666666666667
"3441","10OSmec3",605693.4332,647626.9854,"Shorea mecistopteryx","Smec",50,107,"Emergent",62.103,0.426666666666667
"3442","10PSmec1",605828.5738,647585.5722,"Shorea mecistopteryx","Smec",50,56,"Emergent",62.369,0.426666666666667
"3443","10PSmec2",605839.63,647594.4356,"Shorea mecistopteryx","Smec",50,90,"Emergent",65.117,0.426666666666667
"3444","10PSmec3",605773.1326,647635.2285,"Shorea mecistopteryx","Smec",50,120,"Emergent",58.941,0.426666666666667
"3445","10QSmec1",605942.6869,647539.5783,"Shorea mecistopteryx","Smec",50,72,"Emergent",59.725,0.426666666666667
"3446","10QSmec10",606056.4673,647545.9145,"Shorea mecistopteryx","Smec",50,80,"Emergent",60.014,0.426666666666667
"3447","10QSmec11",606087.2443,647533.6829,"Shorea mecistopteryx","Smec",50,60,"Emergent",64.66,0.426666666666667
"3448","10QSmec12",606056.614,647459.9259,"Shorea mecistopteryx","Smec",50,84,"Emergent",60.377,0.426666666666667
"3449","10QSmec13",605911.9883,647505.7447,"Shorea mecistopteryx","Smec",50,125,"Emergent",59.605,0.426666666666667
"3450","10QSmec14",605967.2035,647588.7567,"Shorea mecistopteryx","Smec",50,115,"Emergent",59.731,0.426666666666667
"3451","10QSmec15",605961.1061,647561.107,"Shorea mecistopteryx","Smec",50,95,"Emergent",60.388,0.426666666666667
"3452","10QSmec2",605936.5888,647505.7867,"Shorea mecistopteryx","Smec",50,112.1,"Emergent",59.969,0.426666666666667
"3453","10QSmec3",605924.2362,647536.4758,"Shorea mecistopteryx","Smec",50,119.2,"Emergent",58.608,0.426666666666667
"3454","10QSmec4",605982.6287,647561.1437,"Shorea mecistopteryx","Smec",50,114.3,"Emergent",58.989,0.426666666666667
"3455","10QSmec5",605985.607,647619.4983,"Shorea mecistopteryx","Smec",50,153,"Emergent",58.848,0.426666666666667
"3456","10QSmec6",606031.7096,647638.0032,"Shorea mecistopteryx","Smec",50,110,"Emergent",59.953,0.426666666666667
"3457","10QSmec7",606062.5227,647598.1324,"Shorea mecistopteryx","Smec",50,90,"Emergent",59.284,0.426666666666667
"3458","10QSmec8",606090.2115,647592.0375,"Shorea mecistopteryx","Smec",50,115.5,"Emergent",60.092,0.426666666666667
"3459","10QSmec9",606084.1141,647564.3878,"Shorea mecistopteryx","Smec",50,93.1,"Emergent",65.14201,0.426666666666667
"3460","11HSMEC1",604417.0896,647304.2131,"Shorea mecistopteryx","Smec",50,110,"Emergent",69.026,0.426666666666667
"3461","11HSMEC2",604396.6858,647363.1424,"Shorea mecistopteryx","Smec",50,120,"Emergent",70.483,0.426666666666667
"3462","11HSMEC3",604385.5309,647412.8742,"Shorea mecistopteryx","Smec",50,83.2,"Emergent",76.48701,0.426666666666667
"3463","11HSMEC4",604339.3863,647425.695,"Shorea mecistopteryx","Smec",50,96.9,"Emergent",78.005,0.426666666666667
"3464","11ISMEC1",604618.0466,647402.2094,"Shorea mecistopteryx","Smec",50,91.9,"Emergent",67.664,0.426666666666667
"3465","11ISMEC2",604568.2599,647381.8569,"Shorea mecistopteryx","Smec",50,131,"Emergent",67.186,0.426666666666667
"3466","11ISMEC3",604468.5718,647409.3285,"Shorea mecistopteryx","Smec",50,130,"Emergent",69.166,0.426666666666667
"3467","11JSMEC1",604762.1784,647280.8397,"Shorea mecistopteryx","Smec",50,140,"Emergent",80.715,0.426666666666667
"3468","11JSMEC2",604797.148,647336.177,"Shorea mecistopteryx","Smec",50,105.2,"Emergent",74.355,0.426666666666667
"3469","11KSMEC1",604830.3868,647321.4922,"Shorea mecistopteryx","Smec",50,62,"Emergent",84.966,0.426666666666667
"3470","11KSMEC10",604975.9637,647439.6651,"Shorea mecistopteryx","Smec",50,120,"Emergent",71.367,0.426666666666667
"3471","11KSMEC2",604828.5752,647299.3778,"Shorea mecistopteryx","Smec",50,82.5,"Emergent",87.23901,0.426666666666667
"3472","11KSMEC3",604815.5076,647393.329,"Shorea mecistopteryx","Smec",50,80,"Emergent",71.58501,0.426666666666667
"3473","11KSMEC4",604848.8116,647339.9493,"Shorea mecistopteryx","Smec",50,120,"Emergent",75.343,0.426666666666667
"3474","11KSMEC5",604883.8541,647345.5363,"Shorea mecistopteryx","Smec",50,85,"Emergent",86.187,0.426666666666667
"3475","11KSMEC6",604870.9263,647356.5702,"Shorea mecistopteryx","Smec",50,101.5,"Emergent",87.61,0.426666666666667
"3476","11KSMEC7",604857.9625,647382.345,"Shorea mecistopteryx","Smec",50,85,"Emergent",82.21001,0.426666666666667
"3477","11KSMEC8",604844.9988,647408.1196,"Shorea mecistopteryx","Smec",50,94,"Emergent",80.797,0.426666666666667
"3478","11KSMEC9",604843.1983,647386.0052,"Shorea mecistopteryx","Smec",50,115,"Emergent",72.247,0.426666666666667
"3479","11LSMEC1",605007.4003,647397.3381,"Shorea mecistopteryx","Smec",50,108,"Emergent",83.339,0.426666666666667
"3480","11LSMEC2",605142.1672,647360.7136,"Shorea mecistopteryx","Smec",50,72,"Emergent",76.508,0.426666666666667
"3481","11LSMEC3",604985.1612,647454.4216,"Shorea mecistopteryx","Smec",50,67,"Emergent",71.162,0.426666666666667
"3482","11MSmec1",605304.5797,647337.0345,"Shorea mecistopteryx","Smec",50,91,"Emergent",59.319,0.426666666666667
"3483","11MSmec2",605300.9054,647329.6578,"Shorea mecistopteryx","Smec",50,83.3,"Emergent",60.962,0.426666666666667
"3484","11MSmec3",605325.0062,647265.2071,"Shorea mecistopteryx","Smec",50,62.5,"Emergent",63.014,0.426666666666667
"3485","11MSmec4",605354.4381,647315.0076,"Shorea mecistopteryx","Smec",50,51.9,"Emergent",64.054,0.426666666666667
"3486","11NSmec1",605529.7885,647287.6658,"Shorea mecistopteryx","Smec",50,130,"Emergent",56.575,0.426666666666667
"3487","11NSmec2",605522.4258,647274.7549,"Shorea mecistopteryx","Smec",50,120,"Emergent",57.948,0.426666666666667
"3488","11NSmec3",605491.0763,647265.4887,"Shorea mecistopteryx","Smec",50,135,"Emergent",57.443,0.426666666666667
"3489","11NSmec4",605492.9111,647267.3344,"Shorea mecistopteryx","Smec",50,120,"Emergent",57.699,0.426666666666667
"3490","11NSmec5",605481.7772,647304.1678,"Shorea mecistopteryx","Smec",50,69.1,"Emergent",57.044,0.426666666666667
"3491","11NSmec7",605415.2523,647361.1761,"Shorea mecistopteryx","Smec",50,84.7,"Emergent",70.458,0.426666666666667
"3492","11NSmec8",605363.5092,647410.839,"Shorea mecistopteryx","Smec",50,155,"Emergent",60.365,0.426666666666667
"3493","11NSmec9",605371.0701,647300.2949,"Shorea mecistopteryx","Smec",50,102,"Emergent",63.443,0.426666666666667
"3494","11OSmec1",605709.3836,647362.0441,"Shorea mecistopteryx","Smec",50,100,"Emergent",58.916,0.426666666666667
"3495","11OSmec2",605684.9797,647389.6419,"Shorea mecistopteryx","Smec",50,59.2,"Emergent",58.103,0.426666666666667
"3496","11OSmec3",605700.5266,647362.0291,"Shorea mecistopteryx","Smec",50,60,"Emergent",58.93,0.426666666666667
"3497","11OSmec4",605678.4365,647331.0355,"Shorea mecistopteryx","Smec",50,110,"Emergent",58.989,0.426666666666667
"3498","11OSmec5",605654.1923,647264.6601,"Shorea mecistopteryx","Smec",50,100,"Emergent",62.354,0.426666666666667
"3499","11OSmec6",605620.9708,647269.0259,"Shorea mecistopteryx","Smec",50,80,"Emergent",63.415,0.426666666666667
"3500","11OSmec7",605586.644,647272.2843,"Shorea mecistopteryx","Smec",50,118,"Emergent",58.665,0.426666666666667
"3501","11OSmec8",605626.4313,647313.258,"Shorea mecistopteryx","Smec",50,110.2,"Emergent",56.487,0.426666666666667
"3502","11OSmec9",605672.8708,647348.7152,"Shorea mecistopteryx","Smec",50,79.5,"Emergent",58.792,0.426666666666667
"3503","11PSmec1",605741.4472,647387.5268,"Shorea mecistopteryx","Smec",50,58.3,"Emergent",58.731,0.426666666666667
"3504","11PSmec10",605865.5572,647322.5093,"Shorea mecistopteryx","Smec",50,80.1,"Emergent",62.018,0.426666666666667
"3505","11PSmec11",605856.6983,647323.5998,"Shorea mecistopteryx","Smec",50,99,"Emergent",58.707,0.426666666666667
"3506","11PSmec12",605847.9146,647280.4676,"Shorea mecistopteryx","Smec",50,77,"Emergent",73.525,0.426666666666667
"3507","11PSmec13",605839.0462,647287.0859,"Shorea mecistopteryx","Smec",50,123,"Emergent",74.701,0.426666666666667
"3508","11PSmec2",605780.2609,647350.0034,"Shorea mecistopteryx","Smec",50,114.1,"Emergent",58.524,0.426666666666667
"3509","11PSmec3",605785.8097,647342.2738,"Shorea mecistopteryx","Smec",50,90,"Emergent",58.848,0.426666666666667
"3510","11PSmec4",605794.6442,647355.5557,"Shorea mecistopteryx","Smec",50,83.8,"Emergent",58.904,0.426666666666667
"3511","11PSmec5",605867.6152,647414.2752,"Shorea mecistopteryx","Smec",50,125,"Emergent",59.184,0.426666666666667
"3512","11PSmec6",605895.3067,647406.5834,"Shorea mecistopteryx","Smec",50,77.5,"Emergent",59.506,0.426666666666667
"3513","11PSmec7",605899.7239,647413.2244,"Shorea mecistopteryx","Smec",50,82.9,"Emergent",59.589,0.426666666666667
"3514","11PSmec8",605856.6493,647352.3446,"Shorea mecistopteryx","Smec",50,140,"Emergent",59.001,0.426666666666667
"3515","11PSmec9",605744.8401,647345.5209,"Shorea mecistopteryx","Smec",50,95,"Emergent",59.433,0.426666666666667
"3516","11QSmec1",605939.7765,647441.3004,"Shorea mecistopteryx","Smec",50,185,"Emergent",60.978,0.426666666666667
"3517","11QSmec10",606053.5571,647447.6365,"Shorea mecistopteryx","Smec",50,80,"Emergent",59.281,0.426666666666667
"3518","11QSmec11",606022.822,647435.3,"Shorea mecistopteryx","Smec",50,80,"Emergent",60.291,0.426666666666667
"3519","11QSmec12",605989.0043,647432.1712,"Shorea mecistopteryx","Smec",50,85,"Emergent",59.059,0.426666666666667
"3520","11QSmec13",605979.7499,647444.4396,"Shorea mecistopteryx","Smec",50,115,"Emergent",59.823,0.426666666666667
"3521","11QSmec14",605976.6726,647450.5764,"Shorea mecistopteryx","Smec",50,111.4,"Emergent",59.953,0.426666666666667
"3522","11QSmec2",605936.8034,647379.8747,"Shorea mecistopteryx","Smec",50,80,"Emergent",59.152,0.426666666666667
"3523","11QSmec3",605984.9223,647443.22,"Shorea mecistopteryx","Smec",50,60,"Emergent",59.771,0.426666666666667
"3524","11QSmec4",605982.901,647401.4505,"Shorea mecistopteryx","Smec",50,134,"Emergent",59.504,0.426666666666667
"3525","11QSmec5",606016.7402,647398.4371,"Shorea mecistopteryx","Smec",50,122,"Emergent",62.344,0.426666666666667
"3526","11QSmec6",606112.5796,647460.0214,"Shorea mecistopteryx","Smec",50,60,"Emergent",59.858,0.426666666666667
"3527","11QSmec7",606114.4536,647445.2837,"Shorea mecistopteryx","Smec",50,90,"Emergent",60.512,0.426666666666667
"3528","11QSmec8",606059.7285,647438.434,"Shorea mecistopteryx","Smec",50,82.7,"Emergent",58.812,0.426666666666667
"3529","11QSmec9",606047.4329,647429.1998,"Shorea mecistopteryx","Smec",50,95.8,"Emergent",58.901,0.426666666666667
"3530","12HSmec1",604282.5488,647206.3289,"Shorea mecistopteryx","Smec",50,76,"Emergent",80.478,0.426666666666667
"3531","12HSmec2",604249.3102,647221.0141,"Shorea mecistopteryx","Smec",50,82,"Emergent",90.25301,0.426666666666667
"3532","12JSmec1",604708.7203,647251.2678,"Shorea mecistopteryx","Smec",50,95.1,"Emergent",80.123,0.426666666666667
"3533","12JSmec2",604708.7545,647230.9992,"Shorea mecistopteryx","Smec",50,114,"Emergent",84.00001,0.426666666666667
"3534","12JSmec3",604755.0035,647162.9003,"Shorea mecistopteryx","Smec",50,96,"Emergent",81.748,0.426666666666667
"3535","12LSmec1",605160.9891,647137.789,"Shorea mecistopteryx","Smec",50,120,"Emergent",69.362,0.426666666666667
